Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy
6.25,17.338144992789537,80.0,10.147749807759022,78.0,60.0,44.0,18.661289868687724,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,25.15872637205985,74.84127362794015,6.863237728935451,55.0,45.0,35.0,28.12531425643094,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,22.90947765213904,77.09052234786097,10.448307595249265,49.5,45.0,38.5,44.62502028487064,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,24.35348807506476,75.64651192493524,11.287172478848875,77.0,66.0,60.0,50.10207315233503,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,18.18213818035612,80.0,9.96742152437736,91.0,72.0,60.0,34.92011745524886,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,23.126808354819357,76.87319164518064,10.3469948676482,50.0,36.0,30.0,48.84714905857825,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.5,24.983101930907125,75.01689806909287,8.766033529092628,60.50000000000001,45.0,31.5,24.793675759063607,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,27.92953791996594,72.07046208003406,11.191232798472004,70.0,66.0,55.00000000000001,19.085119427704026,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,28.74523577241812,71.25476422758189,13.880878889763563,66.0,50.0,36.0,7.724882773100099,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.5,22.640986899418845,77.35901310058115,13.04483354310196,84.0,66.0,50.0,77.74472145148418,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,23.66466150926107,76.33533849073893,8.009345066986878,91.0,72.0,55.00000000000001,90.4407362245759,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,16.026541705420613,80.0,12.032825806511866,65.0,55.0,45.0,33.87589780306312,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,26.89953985385142,73.10046014614858,4.117653058383082,45.0,40.0,33.0,15.151709630420068,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,22.55495671980801,77.44504328019198,10.05721420226114,66.0,55.00000000000001,48.0,59.57051315812231,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,24.181612519981037,75.81838748001897,2.2389305935881136,78.0,60.0,48.0,71.07563510300628,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,21.064812516749367,78.93518748325063,10.682631462495085,50.0,36.0,30.0,37.58660661916516,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.5,25.20182046968391,74.79817953031609,7.146466492078989,60.50000000000001,45.0,31.5,21.2291350172249,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,23.88598000926133,76.11401999073867,8.897014508757465,60.0,55.00000000000001,44.0,50.06919751133688,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,27.151164814942383,72.84883518505762,8.367133071109706,60.50000000000001,45.0,31.5,15.665391970184013,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.75,22.188448462206686,77.81155153779332,6.671429333380929,60.0,44.0,30.0,53.65114492610792,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,30.90626872381901,69.09373127618099,12.715974426282305,71.5,54.0,38.5,24.684013594259856,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,29.47968697270576,70.52031302729424,11.90517045447,55.0,45.0,35.0,2.2846891014967743,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,27.007312496026845,72.99268750397316,14.279491818155748,63.0,60.0,55.00000000000001,29.55507601047873,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,27.144079438008912,72.85592056199108,4.076322751227985,77.0,66.0,60.0,29.114436735534564,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,20.73834194282924,79.26165805717076,10.745359788858291,71.5,54.0,42.0,45.79658395428107,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,32.588807963308085,67.41119203669192,14.035011220806442,70.0,54.0,50.0,20.19873030711525,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.5,21.35697842321941,78.6430215767806,14.392268052006404,77.0,60.0,45.0,66.3663953469255,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,29.56414080543081,70.43585919456919,7.15034615182664,50.0,44.0,33.0,2.3758598480809408,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,23.95606621631031,76.04393378368968,6.597241890531822,77.0,60.0,45.0,48.99579928184426,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,17.04472999688035,80.0,6.040400385436976,72.0,55.00000000000001,40.0,61.70145247066976,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,25.9183204656407,74.0816795343593,5.99410811527331,91.0,72.0,55.00000000000001,105.77672912685922,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,24.503218533363324,75.49678146663668,9.96397529008948,70.0,60.0,50.0,50.90496695188111,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,20.304337742300945,79.69566225769906,11.363706469755424,49.5,45.0,38.5,52.164429955912965,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,27.47576058554768,72.52423941445232,12.325738764369534,66.0,55.00000000000001,48.0,18.6789745925156,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,30.56369401528616,69.43630598471384,4.818221527183276,65.0,48.0,36.0,32.99529720761564,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,29.754304788828584,70.24569521117141,9.515754228589737,55.0,40.5,35.0,24.11711146446316,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.25,28.58318825820817,71.41681174179183,10.570408734706175,60.0,55.00000000000001,44.0,12.946935276265494,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,26.417939676927297,73.58206032307271,9.019073601872094,71.5,55.0,40.5,23.179571567762377,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.75,29.31651970670489,70.6834802932951,5.646756523665852,60.0,44.0,30.0,4.012065896826978,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,27.230193079883417,72.76980692011658,13.404357835603426,71.5,54.0,38.5,46.28651149707586,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,19.36563280972985,80.0,2.22128915287302,65.0,55.0,45.0,50.072454204952166,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,25.4783153134664,74.5216846865336,9.221601883119371,49.5,45.0,38.5,26.471066742903574,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,19.006864370428534,80.0,7.964909620668289,77.0,66.0,60.0,74.10548285441665,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,23.79398148262168,76.20601851737831,8.144512944836979,84.5,66.0,54.0,67.69029972753215,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,28.574300170836388,71.42569982916362,9.12441205638036,70.0,54.0,50.0,50.35935517607012,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8.0,18.15916034654516,80.0,13.90865851044267,71.5,55.0,40.5,39.82826196572135,13.916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,26.86867387267865,73.13132612732136,13.608226765913184,60.0,55.00000000000001,44.0,23.5237578247806,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,24.52623426842328,75.47376573157672,13.438511352777246,77.0,60.0,45.0,47.81668520737607,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.5,26.395312543426463,73.60468745657354,13.99094927810865,91.0,72.0,55.00000000000001,92.3833075510022,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,24.40075158357903,75.59924841642098,7.942902858985793,63.0,60.0,55.00000000000001,47.88832312036729,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,25.132567836076163,74.86743216392384,10.6593286602306,60.50000000000001,49.50000000000001,42.0,31.84531101119232,25.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,27.58292484785047,72.41707515214952,12.764550908004082,91.0,72.0,60.0,67.93355170286094,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,24.303148458630496,75.69685154136951,11.442968057356245,65.0,49.5,45.0,56.1418958624898,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.5,26.99936793764629,73.0006320623537,12.165570974830516,77.0,60.0,45.0,26.908107826266438,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,24.71717182641844,75.28282817358156,9.797041670203654,55.0,49.50000000000001,38.5,25.327402911807223,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,27.112783140064955,72.88721685993505,10.149378465531152,84.0,66.0,50.0,28.639670748066067,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,23.33109062287435,76.66890937712566,8.600923573769622,91.0,72.0,55.00000000000001,87.28628599324465,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,16.756622074502953,80.0,9.037313695278083,66.0,55.00000000000001,48.0,47.51907916171173,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,23.865475034743707,76.13452496525629,6.873240187735412,71.5,54.0,42.0,64.35026082105662,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,30.68396313937795,69.31603686062205,9.467474423532426,50.0,36.0,30.0,19.11680518090031,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,23.90635799891724,76.09364200108277,12.396191536483494,65.0,60.50000000000001,49.50000000000001,39.35770702496697,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,13.618004650827018,80.0,6.561328350563744,77.0,60.0,45.0,31.36561544106016,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8.0,19.444049118132742,80.0,15.7840421963855,78.0,60.50000000000001,45.0,68.12184778608295,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,28.28037482742748,71.71962517257252,10.819436683210196,84.5,66.0,49.50000000000001,50.19414045425934,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,23.440490132403752,76.55950986759625,7.640035999087287,55.0,45.0,35.0,41.093199487742574,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,27.904963110480637,72.09503688951936,11.55400652745453,45.0,40.0,33.0,9.43268838074793,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,27.14895362883601,72.85104637116399,7.462503537741009,66.0,55.00000000000001,48.0,22.23281681387981,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,20.08758048331909,79.91241951668091,11.314976288429932,84.5,66.0,54.0,38.22409886655919,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,24.63113568135154,75.36886431864846,9.086331481389506,60.0,45.0,40.0,65.07228945989044,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,26.6050329966914,73.39496700330861,9.556995838132885,71.5,55.0,40.5,17.599545676598524,13.916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,23.03908729771901,76.960912702281,9.752587753861071,55.0,49.50000000000001,38.5,44.86963359395487,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,27.279669342027614,72.72033065797238,4.771570069607705,60.50000000000001,45.0,31.5,15.323106950404894,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.75,23.98208358883039,76.01791641116961,12.177367794497162,60.0,44.0,30.0,37.75415473093833,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,18.94787982594074,80.0,10.71828309511598,78.0,60.0,44.0,34.12822893116725,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,25.75999993023022,74.24000006976978,13.872103826612063,55.0,45.0,35.0,21.932168626417383,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,26.398876006731687,73.60112399326832,11.72952985826824,55.00000000000001,44.0,36.0,22.99789091554583,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,27.71496141141955,72.28503858858045,9.30377339830576,65.0,48.0,36.0,55.40475538529664,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,21.76658498654393,78.23341501345607,5.021147947584516,70.0,54.0,50.0,59.43473148090929,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.75,18.972529063389928,80.0,18.08446699658653,50.0,44.0,33.0,57.5655197890904,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,29.026156364834552,70.97384363516545,12.7147604489774,66.0,50.0,36.0,7.184741462914749,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,22.872213206751404,77.12778679324859,12.772449643485446,78.0,60.50000000000001,45.0,41.00847336256604,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,32.1536024881779,67.84639751182209,15.01891433889701,91.0,72.0,55.00000000000001,34.40862851755143,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,22.97996676403624,77.02003323596377,9.14032432991178,70.0,60.0,50.0,76.5024362386547,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,25.74340231237596,74.25659768762404,11.768926263718548,45.0,40.0,33.0,27.31290841500764,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,23.151403344862867,76.84859665513713,9.536942543492358,66.0,55.00000000000001,48.0,51.24119882662052,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,20.498150484680288,79.50184951531972,10.53972557926043,71.5,54.0,42.0,35.00421224972504,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,23.889787156839397,76.11021284316061,10.711009605966249,70.0,54.0,50.0,85.80786075435527,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.75,24.82630261753929,75.17369738246072,10.40936837366174,55.00000000000001,40.0,27.0,30.028054500915754,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,23.23711978424258,76.76288021575742,13.06693742349456,70.0,66.0,55.00000000000001,61.19644590864522,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,29.21114017244311,70.78885982755689,8.396238194895409,60.50000000000001,45.0,31.5,3.907066359504356,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.5,29.610989229663826,70.38901077033617,8.433363320463563,66.0,49.50000000000001,35.0,2.4114437950775134,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,34.87718908246934,65.12281091753066,7.817491201266804,91.0,72.0,55.00000000000001,1.2699113674561149,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,20.095735367326,79.904264632674,9.49716768648907,60.0,50.0,40.0,71.82006994959713,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,25.470899518219035,74.52910048178097,10.506273093838704,63.0,60.0,55.00000000000001,34.39353292640569,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,22.53345350515869,77.46654649484131,8.627824809520364,71.5,60.50000000000001,54.0,43.18055851512055,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,23.35067545332893,76.64932454667107,7.092136419506272,84.5,66.0,54.0,59.47984607747532,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,28.622488602816304,71.3775113971837,10.682918197740452,70.0,54.0,50.0,49.42260178466555,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.75,25.928013173787576,74.07198682621242,11.308916561428328,55.00000000000001,40.0,27.0,15.831463908341922,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,24.08961042076202,75.91038957923797,20.55390211298075,70.0,66.0,55.00000000000001,61.62908432711416,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,27.452349472250525,72.54765052774948,9.667454468954162,77.0,60.0,45.0,21.07679344725681,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,20.47934313004035,79.52065686995965,11.035084459706692,72.0,55.00000000000001,40.0,74.59349945607444,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,24.48414140217231,75.51585859782769,9.911320963104206,78.0,60.0,44.0,88.23100415592495,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,28.256800245044523,71.74319975495547,7.686280602251801,50.0,40.0,30.0,10.085395792798206,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,15.41254432604794,80.0,13.06401499210108,66.0,55.00000000000001,48.0,40.68860065929076,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,28.586217303420224,71.41378269657977,10.64772722204337,65.0,48.0,36.0,35.99295215642714,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,26.47383474435681,73.52616525564318,7.846855276361783,65.0,49.5,45.0,44.86290637900839,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.25,14.768672843267645,80.0,9.582202010875164,66.0,50.0,36.0,27.246587616319385,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,25.806775941159145,74.19322405884085,13.068231196572794,60.0,55.00000000000001,44.0,28.794904416246485,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,28.559136842988337,71.44086315701166,8.421736937379801,71.5,55.0,40.5,7.696310958570098,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.5,26.903482651148902,73.0965173488511,10.292380639270544,84.0,66.0,50.0,32.26017499644956,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,20.512766012321908,79.4872339876781,12.365163414467895,84.5,66.0,49.50000000000001,38.66351096455539,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,19.83626267424872,80.0,13.003832281878656,50.0,40.0,30.0,64.79380295089294,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,22.8193619633997,77.1806380366003,11.630970562547922,54.0,50.0,44.0,40.73807300432768,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,29.81180199944409,70.18819800055591,5.758966936300225,77.0,66.0,60.0,1.9782060424067545,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,28.81582146363996,71.18417853636004,12.81979771344754,71.5,54.0,42.0,27.873592069626696,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,22.83053590917021,77.16946409082979,11.658302198751976,60.0,45.0,40.0,52.41189583319759,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.5,23.95325873133536,76.04674126866465,14.251418198499051,60.50000000000001,45.0,31.5,34.259921272206995,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,20.974779537005507,79.0252204629945,10.981856038491337,70.0,66.0,55.00000000000001,89.91830364665938,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,28.661500313863527,71.33849968613647,10.134963530728305,84.5,66.0,49.50000000000001,39.196054731530594,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,12.45214572049388,80.0,10.140083555161976,55.0,45.0,35.0,15.627055497873968,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,22.902475722717156,77.09752427728284,14.8663979505388,63.0,60.0,55.00000000000001,56.4811195205047,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,27.636748347337,72.363251652663,4.111236597535227,71.5,54.0,42.0,48.58624015589036,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,22.826964976156265,77.17303502384374,2.24304032555656,50.0,36.0,30.0,44.65248188842851,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.25,19.611755654714315,80.0,15.303513939306786,66.0,50.0,36.0,60.13253145768798,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,24.240656991298987,75.75934300870101,6.775636485069328,50.0,44.0,33.0,27.160119835452413,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,20.88303861277074,79.11696138722925,11.724870048499758,78.0,60.50000000000001,45.0,60.62189885730309,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,25.60849203930916,74.39150796069083,8.83455587553329,78.0,60.0,44.0,70.92755496414938,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
